episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,1267.00059,1267.00059,0.32812,379,349.74224,0.89932,0.0,0.09682,0.01711,171.0,0.92739,0.49329,0.4341,0.07261,1.01325,0,46,0,171,210.17698,0.08144,42.5995
3,1000,2120.1729,853.17231,0.26389,166,148.52126,0.74868,0.0,0.18728,0.04436,90.0,0.61301,0.31647,0.29654,0.38699,0.98032,0,116,2,87,342.00784,0.34236,36.78064
4,1000,3124.50688,1004.33398,0.22705,264,227.70754,0.8287,0.0,0.09215,0.07915,130.0,0.82476,0.43146,0.3933,0.17524,1.0,0,88,0,131,254.89787,0.48422,36.42046
5,1000,3955.59168,831.0848,0.20988,157,127.86483,0.67753,0.0,0.22955,0.09292,76.0,0.59661,0.31385,0.28276,0.40339,1.0,0,121,2,77,315.3208,0.72174,39.81947
6,1000,4816.99501,861.40333,0.21005,198,161.6312,0.74256,0.0,0.15474,0.10271,103.0,0.72575,0.37632,0.34943,0.27425,1.0,0,105,0,103,326.30051,0.94923,33.07803
7,1000,5667.10834,850.11333,0.20712,208,178.37363,0.86806,0.0,0.06058,0.07135,99.0,0.7648,0.40485,0.35995,0.2352,1.0,0,93,0,98,240.17413,0.33875,43.22865
8,1000,6461.94378,794.83544,0.20168,169,134.97816,0.7029,0.0,0.1661,0.131,88.0,0.67163,0.34703,0.3246,0.32837,1.0,0,117,0,89,299.74692,1.12828,35.43466
9,1000,7599.46785,1137.52407,0.24682,314,266.08922,0.784,0.0,0.13702,0.07899,155.0,0.86196,0.45054,0.41142,0.13804,1.0,0,71,0,154,242.78127,0.52945,41.07407
10,1000,8499.15331,899.68547,0.33288,133,105.36427,0.5903,0.0,0.26641,0.14329,66.0,0.47776,0.25101,0.22675,0.52224,1.0,0,128,4,67,381.48796,1.54217,43.11297
11,1000,9323.71109,824.55778,0.2122,162,134.94053,0.75875,0.0,0.16679,0.07446,80.0,0.61528,0.31936,0.29592,0.38472,1.0,0,120,2,81,398.62376,0.64219,45.13628
12,1000,10140.18362,816.47253,0.19366,143,108.31496,0.65138,0.0,0.14644,0.20218,80.0,0.55768,0.28578,0.2719,0.44232,1.0,0,130,0,79,334.33844,1.88555,30.45719
13,1000,10878.76173,738.57811,0.19038,154,113.20027,0.70489,0.0,0.11042,0.18469,76.0,0.65576,0.343,0.31276,0.34423,1.0,0,122,0,77,299.41972,1.43373,30.29128
14,1000,11845.61586,966.85413,0.2202,219,187.07962,0.72006,0.0,0.17774,0.10221,108.0,0.70555,0.37148,0.33407,0.29445,1.0,0,99,0,104,290.55326,0.81946,40.84992
15,1000,12614.65217,769.03632,0.19201,124,92.99751,0.59584,0.0,0.24685,0.16668,66.0,0.50951,0.26115,0.24836,0.49049,1.00937,0,137,0,67,304.6624,1.48185,31.15314
16,1000,13711.71159,1097.05942,0.18805,119,70.64039,0.3962,0.0,0.28871,0.30852,61.0,0.36066,0.18838,0.17228,0.63934,0.99343,0,136,8,62,406.75218,6.39143,33.518
17,1000,14534.08851,822.37691,0.20186,141,104.34039,0.62063,0.0,0.20317,0.1762,68.0,0.53828,0.2817,0.25657,0.46172,1.0,0,131,3,68,341.0759,1.54656,40.74273
18,1000,15347.17122,813.08272,0.2216,177,141.77025,0.6557,0.0,0.23521,0.10909,94.0,0.68956,0.35872,0.33084,0.31044,1.0,0,115,2,91,341.55835,1.20361,36.97424
19,1000,16477.34778,1130.17656,0.20829,186,155.11558,0.58927,0.0,0.21001,0.20072,86.0,0.51555,0.27134,0.24421,0.48445,1.0,0,106,0,90,310.98294,1.87442,42.13258
20,1000,17260.28115,782.93337,0.231,163,150.32995,0.74882,0.0,0.23585,0.01533,84.0,0.65565,0.34273,0.31293,0.34435,1.0,0,122,1,81,361.82822,0.12891,45.15005
21,1000,18595.88095,1335.5998,0.29109,386,336.33985,0.89492,0.0,0.04803,0.05706,196.0,0.91282,0.47856,0.43426,0.08718,1.0,0,57,2,192,248.54971,0.32897,48.48967
22,1000,19649.4503,1053.56935,0.25817,279,259.91868,0.97387,0.0,0.01504,0.01109,137.0,0.83969,0.43819,0.40149,0.16031,1.0,0,81,0,144,268.0758,0.05386,40.24253
23,1000,20493.04911,843.59882,0.4037,198,175.94247,0.89351,0.0,0.06787,0.03862,101.0,0.73751,0.38427,0.35325,0.26248,1.0,0,105,0,100,253.95914,0.18886,38.03256
24,1000,21480.2122,987.16308,0.25667,259,237.22437,0.81735,0.0,0.16039,0.02225,124.0,0.81834,0.43137,0.38697,0.18166,1.0,0,78,0,123,284.51036,0.14886,50.72735
25,1000,22484.66117,1004.44897,0.24252,259,224.39031,0.78774,0.0,0.1522,0.06006,134.0,0.82068,0.42644,0.39425,0.17932,1.0,0,86,1,136,258.35682,0.42065,38.9486
26,1000,23232.46644,747.80527,0.23694,158,147.05601,0.81963,0.0,0.17002,0.01035,73.0,0.65347,0.34323,0.31024,0.34653,1.0,0,119,0,74,319.46741,0.06368,48.92776
27,1000,24046.63588,814.16944,0.23109,168,147.59162,0.80863,0.0,0.12878,0.06259,90.0,0.65568,0.33879,0.31689,0.34432,1.0,0,118,0,90,358.08077,0.45717,37.18324
28,1000,24955.08646,908.45058,0.23087,177,152.6184,0.72085,0.0,0.20866,0.07048,90.0,0.61111,0.31831,0.29281,0.38889,1.0,0,118,0,89,381.20216,0.65872,36.16875
