episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,982.18677,982.18677,1.33304,243,211.57451,0.80182,0.0,0.14874,0.04944,104.0,0.75597,0.40471,0.35126,0.24403,1.0,0,84,0,102,226.06903,0.25179,42.72357
3,1000,1789.77903,807.59227,2.79467,176,155.24783,0.83399,0.0,0.12413,0.04188,87.0,0.68475,0.35909,0.32566,0.31525,1.0,0,114,0,87,334.56145,0.27957,45.54491
4,1000,2587.33192,797.55289,2.84349,168,140.50541,0.78883,0.0,0.13081,0.08036,88.0,0.6614,0.34167,0.31973,0.3386,1.0,0,121,0,87,338.25374,0.56747,40.38254
5,1000,3403.84821,816.51628,2.65273,173,125.10524,0.62251,0.0,0.18379,0.1937,92.0,0.6691,0.347,0.3221,0.3309,1.0,0,115,1,90,329.07912,2.29751,33.39839
6,1000,4267.34861,863.50041,2.30374,170,150.64869,0.76568,0.0,0.20915,0.04738,76.0,0.60799,0.31847,0.28952,0.39201,1.02222,0,115,0,80,265.7305,0.26999,42.99092
7,1000,5125.88061,858.532,3.51971,183,158.55556,0.79657,0.0,0.12786,0.05323,97.0,0.67538,0.3504,0.32497,0.32462,0.97766,0,102,0,96,388.00918,0.44074,35.21011
8,1000,5926.71214,800.83153,4.47863,162,131.90569,0.79983,0.0,0.0946,0.10557,76.0,0.63268,0.33299,0.29969,0.36732,1.0,0,122,0,78,303.19725,0.62288,40.00761
9,1000,6896.99679,970.28465,4.26306,248,232.32766,0.86573,0.0,0.12851,0.00576,121.0,0.802,0.4217,0.3803,0.198,1.0,0,84,0,121,322.9635,0.03914,46.10316
10,1000,7836.78623,939.78944,4.07064,198,153.55032,0.74576,0.0,0.13867,0.11557,107.0,0.66451,0.34316,0.32135,0.33549,1.0,0,105,3,103,317.78271,0.91916,39.02313
11,1000,8868.66225,1031.87602,3.01581,260,231.57929,0.72997,0.0,0.22664,0.0434,125.0,0.78708,0.41106,0.37601,0.21292,1.0,0,90,0,128,265.89696,0.34143,43.00183
12,1000,9601.28795,732.62571,3.65247,140,128.18616,0.70692,0.0,0.27342,0.01966,77.0,0.62333,0.32304,0.30029,0.37667,1.0,0,122,6,74,380.87987,0.19259,41.3268
